chr12	53215194	53228079	-	ENSG00000185640	KRT79
chr12	53231588	53242876	-	ENSG00000170423	KRT78
chr12	53290971	53343738	-	ENSG00000170421	KRT8
chr12	53342655	53346685	+	ENSG00000111057	KRT18
chr12	53399942	53435993	+	ENSG00000063046	EIF4B
chr12	53440753	53458156	+	ENSG00000111077	TENC1
chr12	53458388	53473204	-	ENSG00000167778	SPRYD3
chr12	53491220	53496129	+	ENSG00000167779	IGFBP6
chr12	53497302	53518322	+	ENSG00000167780	SOAT2
chr12	53551448	53575135	-	ENSG00000139631	CSAD
chr12	53574484	53583208	+	ENSG00000139651	ZNF740
chr12	53585107	53601091	-	ENSG00000139626	ITGB7
chr12	53604354	53626764	-	ENSG00000172819	RARG
chr12	53645035	53648189	+	ENSG00000182544	MFSD5
chr12	53662083	53687427	+	ENSG00000135476	ESPL1
chr12	53689075	53693234	+	ENSG00000123349	PFDN5
chr12	53693470	53700961	+	ENSG00000139637	C12orf10
chr12	53701240	53718648	-	ENSG00000094914	AAAS
chr12	53720362	53739099	-	ENSG00000170374	SP7
chr12	53773960	53810230	+	ENSG00000185591	SP1
chr12	53817639	53825318	+	ENSG00000135409	AMHR2
chr12	53835389	53840429	+	ENSG00000205352	PRR13
chr12	53835525	53874945	+	ENSG00000197111	PCBP2
chr12	53874274	53893847	-	ENSG00000139625	MAP3K12
chr12	53894705	53900215	+	ENSG00000139546	TARBP2
chr12	53900472	53902004	-	ENSG00000139574	NPFF
chr12	53901640	54020199	-	ENSG00000170653	ATF7
chr12	54026510	54071192	-	ENSG00000135390	ATP5G2
chr12	54104902	54121529	-	ENSG00000012822	CALCOCO1
chr12	54332535	54340328	+	ENSG00000123364	HOXC13
chr12	54348618	54350446	+	ENSG00000123407	HOXC12
chr12	54366910	54371427	+	ENSG00000123388	HOXC11
chr12	54378849	54384063	+	ENSG00000180818	HOXC10
chr12	54379629	54429145	+	ENSG00000172789	HOXC5
chr12	54384408	54424607	+	ENSG00000197757	HOXC6
chr12	54388679	54397121	+	ENSG00000180806	HOXC9
chr12	54402832	54407570	+	ENSG00000037965	HOXC8
chr12	54410715	54449814	+	ENSG00000198353	HOXC4
chr12	54558529	54582778	-	ENSG00000123415	SMUG1
chr12	54624724	54673955	-	ENSG00000094916	CBX5
chr12	54673977	54680872	+	ENSG00000135486	HNRNPA1
chr12	54685895	54694905	-	ENSG00000123405	NFE2
chr12	54694986	54745633	+	ENSG00000111481	COPZ1
chr12	54756229	54758271	-	ENSG00000139572	GPR84
chr12	54762917	54785082	-	ENSG00000161642	ZNF385A
chr12	54789045	54813244	-	ENSG00000161638	ITGA5
chr12	54849734	54867386	-	ENSG00000170627	GTSF1
chr12	54891495	54937726	+	ENSG00000123338	NCKAP1L
chr12	54943134	54973023	+	ENSG00000123360	PDE1B
chr12	54969171	54982443	-	ENSG00000135447	PPP1R1A
chr12	55024595	55028679	-	ENSG00000135413	LACRT
chr12	55038375	55042277	-	ENSG00000161634	DCD
chr12	55224303	55252177	+	ENSG00000172551	MUCL1
chr12	55341802	55378530	-	ENSG00000135426	KIAA0748
chr12	55413729	55423798	+	ENSG00000123307	NEUROD4
chr12	55523465	55524586	+	ENSG00000170605	OR9K2
chr12	55614809	55615759	+	ENSG00000179919	OR10A7
chr12	55640982	55642086	+	ENSG00000197706	OR6C74
chr12	55688072	55689016	-	ENSG00000188324	OR6C6
chr12	55714346	55715408	+	ENSG00000205330	OR6C1
chr12	55725485	55726420	+	ENSG00000205329	OR6C3
chr12	55758895	55759833	+	ENSG00000187857	OR6C75
chr12	55794214	55795289	+	ENSG00000205328	OR6C65
chr12	55820038	55820976	+	ENSG00000185821	OR6C76
chr12	55845998	55846936	+	ENSG00000179695	OR6C2
chr12	55862984	55863922	-	ENSG00000184954	OR6C70
chr12	55886147	55887100	+	ENSG00000205327	OR6C68
chr12	55944983	55946028	+	ENSG00000179626	OR6C4
chr12	55968199	55969128	+	ENSG00000179615	OR2AP1
chr12	56030644	56031638	+	ENSG00000175398	OR10P1
chr12	56075330	56078395	+	ENSG00000170439	METTL7B
chr12	56078352	56109827	-	ENSG00000135424	ITGA7
chr12	56109820	56118487	+	ENSG00000258311	RP11-644F5.10
chr12	56109820	56113871	+	ENSG00000135441	BLOC1S1
chr12	56114151	56118489	+	ENSG00000135437	RDH5
chr12	56119107	56123491	-	ENSG00000135404	CD63
chr12	56137064	56150911	+	ENSG00000135414	GDF11
chr12	56146247	56211540	-	ENSG00000205323	SARNP
chr12	56151059	56221330	-	ENSG00000257390	RP11-762I7.5
chr12	56211703	56215663	+	ENSG00000123353	ORMDL2
chr12	56214744	56224608	-	ENSG00000135392	DNAJC14
chr12	56229217	56236750	-	ENSG00000123342	MMP19
chr12	56295197	56326402	-	ENSG00000170473	WIBG
chr12	56321103	56347811	+	ENSG00000065357	DGKA
chr12	56347889	56367099	-	ENSG00000185664	PMEL
chr12	56360553	56366568	+	ENSG00000123374	CDK2
chr12	56367697	56388490	+	ENSG00000111540	RAB5B
chr12	56390964	56400425	+	ENSG00000139531	SUOX
chr12	56401443	56432219	+	ENSG00000123411	IKZF4
chr12	56435637	56438116	+	ENSG00000197728	RPS26
chr12	56473641	56497289	+	ENSG00000065361	ERBB3
chr12	56495115	56503073	+	ENSG00000257411	RP11-603J24.9
chr12	56498103	56509935	+	ENSG00000170515	PA2G4
chr12	56510370	56511727	+	ENSG00000229117	RPL41
chr12	56511943	56516278	+	ENSG00000135482	ZC3H10
chr12	56512034	56538457	+	ENSG00000139641	ESYT1
chr12	56546040	56551771	+	ENSG00000196465	MYL6B
chr12	56551945	56557280	+	ENSG00000092841	MYL6
chr12	56556767	56583351	-	ENSG00000139613	SMARCC2
chr12	56598285	56615737	-	ENSG00000181852	RNF41
chr12	56615799	56623638	+	ENSG00000139579	OBFC2B
chr12	56623833	56631630	+	ENSG00000139540	SLC39A5
chr12	56631591	56652175	-	ENSG00000139645	ANKRD52
chr12	56660642	56664750	+	ENSG00000135469	COQ10A
chr12	56665483	56694176	-	ENSG00000062485	CS
chr12	56679700	56709843	-	ENSG00000144785	RP11-977G19.10
chr12	56703626	56710120	-	ENSG00000257727	CNPY2
chr12	56710007	56727837	-	ENSG00000135473	PAN2
chr12	56732663	56734193	+	ENSG00000110944	IL23A
chr12	56735381	56753939	-	ENSG00000170581	STAT2
chr12	56754353	56756607	-	ENSG00000175336	APOF
chr12	56810903	56843187	-	ENSG00000111602	TIMELESS
chr12	56843286	56862950	-	ENSG00000135517	MIP
chr12	56862301	56864763	+	ENSG00000176422	SPRYD4
chr12	56864736	56882198	-	ENSG00000135423	GLS2
chr12	56915713	56984745	+	ENSG00000076067	RBMS2
chr12	56989380	57030600	-	ENSG00000076108	BAZ2A
chr12	57031959	57039798	-	ENSG00000110955	ATP5B
chr12	57057127	57082159	-	ENSG00000110958	PTGES3
chr12	57106212	57125412	-	ENSG00000196531	NACA
chr12	57125372	57146157	-	ENSG00000198056	PRIM1
chr12	57145945	57181574	+	ENSG00000025423	HSD17B6
chr12	57316938	57328189	-	ENSG00000170426	SDR9C7
chr12	57345219	57353158	-	ENSG00000139547	RDH16
chr12	57388230	57390468	+	ENSG00000166856	GPR182
chr12	57392618	57400230	-	ENSG00000166860	ZBTB39
chr12	57403784	57422667	-	ENSG00000166863	TAC3
chr12	57422301	57444982	-	ENSG00000166866	MYO1A
chr12	57449426	57481846	-	ENSG00000166881	TMEM194A
chr12	57482677	57489259	+	ENSG00000166886	NAB2
chr12	57489191	57525922	-	ENSG00000166888	STAT6
chr12	57522276	57607134	+	ENSG00000123384	LRP1
chr12	57610578	57620232	+	ENSG00000182379	NXPH4
chr12	57623110	57628718	+	ENSG00000182199	SHMT2
chr12	57628686	57634498	-	ENSG00000185633	NDUFA4L2
chr12	57637236	57644976	-	ENSG00000185482	STAC3
chr12	57643392	57824788	-	ENSG00000179912	R3HDM2
chr12	57828527	57845842	+	ENSG00000175189	INHBC
chr12	57846106	57853063	+	ENSG00000139269	INHBE
chr12	57853918	57866045	+	ENSG00000111087	GLI1
chr12	57866038	57882597	-	ENSG00000123329	ARHGAP9
chr12	57869228	57911352	+	ENSG00000166986	MARS
chr12	57910371	57914300	-	ENSG00000175197	DDIT3
chr12	57914493	57923931	+	ENSG00000166987	MBD6
chr12	57923885	57941114	-	ENSG00000175203	DCTN2
chr12	57943781	57980415	+	ENSG00000155980	KIF5A
chr12	57984957	57997198	+	ENSG00000166908	PIP4K2C
chr12	57998405	58003587	+	ENSG00000178498	DTX3
chr12	58003963	58017959	+	ENSG00000240771	ARHGEF25
chr12	58013310	58019934	+	ENSG00000135502	SLC26A10
chr12	58017193	58027138	-	ENSG00000135454	B4GALNT1
chr12	58087738	58115340	+	ENSG00000135506	OS9
chr12	58118981	58135940	-	ENSG00000135439	AGAP2
chr12	58120054	58122139	+	ENSG00000255737	RP11-571M6.6
chr12	58131796	58143994	+	ENSG00000135452	TSPAN31
chr12	58142034	58149796	-	ENSG00000135446	CDK4
chr12	58148881	58154190	+	ENSG00000139266	MARCH9
chr12	58156117	58161034	-	ENSG00000111012	CYP27B1
chr12	58162254	58166576	-	ENSG00000037897	METTL1
chr12	58165275	58176324	+	ENSG00000123427	METTL21B
chr12	58166811	58180829	+	ENSG00000257921	RP11-571M6.15
chr12	58176372	58201854	+	ENSG00000123297	TSFM
chr12	58191159	58212487	-	ENSG00000135407	AVIL
chr12	58213710	58240522	-	ENSG00000175215	CTDSP2
chr12	58335324	58351052	+	ENSG00000166896	XRCC6BP1
chr12	58937907	59206842	+	ENSG00000258231	RP11-362K2.2
chr12	59265931	59314303	-	ENSG00000139263	LRIG3
chr12	59917059	59917965	-	ENSG00000257230	RP11-272B17.2
chr12	59989848	60176395	+	ENSG00000118596	SLC16A7
chr12	62102040	62672931	-	ENSG00000198673	FAM19A2
chr12	62654119	62811211	+	ENSG00000135655	USP15
chr12	62860597	62991363	+	ENSG00000061987	MON2
chr12	62995531	62997214	-	ENSG00000221949	C12orf61
chr12	63038367	63328817	-	ENSG00000111110	PPM1H
chr12	63539014	63544722	-	ENSG00000166148	AVPR1A
chr12	63952693	64062719	-	ENSG00000177990	DPY19L2
chr12	64173583	64203338	+	ENSG00000118600	TMEM5
chr12	64238073	64541613	+	ENSG00000196935	SRGAP1
chr12	64580096	64616076	-	ENSG00000174206	C12orf66
chr12	64660763	64784471	-	ENSG00000185306	C12orf56
chr12	64798130	64844907	+	ENSG00000184575	XPOT
chr12	64845660	64895888	+	ENSG00000183735	TBK1
chr12	65004293	65091347	+	ENSG00000153179	RASSF3
chr12	65107225	65153227	-	ENSG00000135677	GNS
chr12	65174589	65274812	+	ENSG00000111490	TBC1D30
chr12	65444406	65515346	-	ENSG00000156076	WIF1
chr12	65563351	65642107	+	ENSG00000174106	LEMD3
chr12	65672423	65882024	+	ENSG00000174099	MSRB3
chr12	66217911	66360075	+	ENSG00000149948	HMGA2
chr12	66245120	66275947	-	ENSG00000197301	RP11-366L20.2
chr12	66516842	66524548	-	ENSG00000139233	LLPH
chr12	66517709	66563852	-	ENSG00000155957	TMBIM4
chr12	66582659	66648402	+	ENSG00000090376	IRAK3
chr12	66696325	66737423	+	ENSG00000127311	HELB
chr12	66741211	67197966	-	ENSG00000155974	GRIP1
chr12	67663061	67713731	+	ENSG00000111530	CAND1
chr12	68042118	68059186	+	ENSG00000127334	DYRK2
chr12	68548548	68553527	-	ENSG00000111537	IFNG
chr12	68595131	68619601	-	ENSG00000111536	IL26
chr12	68642022	68647387	-	ENSG00000127318	IL22
chr12	68666223	68726161	-	ENSG00000111554	MDM1
chr12	69004619	69054372	+	ENSG00000127314	RAP1B
chr12	69080514	69136785	+	ENSG00000111581	NUP107
chr12	69139886	69187744	+	ENSG00000175782	SLC35E3
chr12	69186125	69187743	+	ENSG00000251695	AC124890.1
chr12	69201956	69239214	+	ENSG00000135679	MDM2
chr12	69235977	69365350	-	ENSG00000135678	CPM
chr12	69633317	69668138	+	ENSG00000111605	CPSF6
chr12	69742121	69748014	+	ENSG00000090382	LYZ
chr12	69753483	69784576	+	ENSG00000127337	YEATS4
chr12	69864129	69973562	+	ENSG00000166225	FRS2
chr12	69979114	69995350	+	ENSG00000166226	CCT2
chr12	70002351	70004942	-	ENSG00000198812	LRRC10
chr12	70037140	70093256	-	ENSG00000127325	BEST3
chr12	70132461	70216984	+	ENSG00000127328	RAB3IP
chr12	70219084	70352877	+	ENSG00000166268	C12orf28
chr12	70636774	70748773	+	ENSG00000111596	CNOT2
chr12	70760056	70828072	+	ENSG00000135643	KCNMB4
chr12	70910630	71031220	-	ENSG00000127329	PTPRB
chr12	71031853	71314623	-	ENSG00000153233	PTPRR
chr12	71441182	71512027	-	ENSG00000258053	CTD-2021H9.3
chr12	71518865	71835678	-	ENSG00000127324	TSPAN8
chr12	71833550	71980090	+	ENSG00000139292	LGR5
chr12	72003252	72061505	-	ENSG00000133858	ZFC3H1
chr12	72056789	72074419	+	ENSG00000173451	THAP2
chr12	72079867	72097836	+	ENSG00000139291	TMEM19
chr12	72148654	72184699	+	ENSG00000080371	RAB21
chr12	72233487	72320629	+	ENSG00000121749	TBC1D15
chr12	72332626	72580398	+	ENSG00000139287	TPH2
chr12	72481046	73059422	+	ENSG00000072657	TRHDE
chr12	74931551	74935223	+	ENSG00000253719	ATXN7L3B
chr12	75433857	75603648	-	ENSG00000166006	KCNC2
chr12	75669759	75784708	-	ENSG00000180881	CAPS2
chr12	75728419	75764340	+	ENSG00000173401	GLIPR1L1
chr12	75784850	75826468	+	ENSG00000180481	GLIPR1L2
chr12	75874460	75897633	+	ENSG00000139278	GLIPR1
chr12	75890684	75905416	-	ENSG00000111615	KRR1
chr12	76419227	76427712	-	ENSG00000139289	PHLDA1
chr12	76438670	76478813	-	ENSG00000187109	NAP1L1
chr12	76738254	76742222	-	ENSG00000179941	BBS10
chr12	76745577	76953589	-	ENSG00000091039	OSBPL8
chr12	77157368	77247476	+	ENSG00000186908	ZDHHC17
chr12	77252495	77272840	-	ENSG00000175183	CSRP2
chr12	77415027	77459360	-	ENSG00000165891	E2F7
chr12	78224685	78606790	+	ENSG00000067798	NAV3
chr12	79257773	79845788	+	ENSG00000067715	SYT1
chr12	79968759	80084877	-	ENSG00000177425	PAWR
chr12	80167343	80329240	-	ENSG00000058272	PPP1R12A
chr12	80603233	80772870	+	ENSG00000165899	OTOGL
chr12	80799774	81074013	+	ENSG00000139304	PTPRQ
chr12	81101277	81103253	+	ENSG00000111046	MYF6
chr12	81110691	81113452	+	ENSG00000111049	MYF5
chr12	81186299	81331704	-	ENSG00000111052	LIN7A
chr12	81331594	81650533	+	ENSG00000111058	ACSS3
chr12	81652045	82153332	-	ENSG00000139220	PPFIA2
chr12	82617460	82752584	-	ENSG00000133773	CCDC59
chr12	82752276	82873015	+	ENSG00000127720	C12orf26
chr12	83080659	83528649	+	ENSG00000179104	TMTC2
chr12	85253492	85307394	-	ENSG00000072041	SLC6A15
chr12	85408094	85430055	-	ENSG00000231738	TSPAN19
chr12	85430092	85657002	+	ENSG00000133640	LRRIQ1
chr12	85673885	85695562	+	ENSG00000180318	ALX1
chr12	86198331	86230348	-	ENSG00000198774	RASSF9
chr12	86268073	86276767	+	ENSG00000133636	NTS
chr12	86372516	86889092	-	ENSG00000182050	MGAT4C
chr12	88373816	88427814	-	ENSG00000165805	C12orf50
chr12	88427623	88443937	+	ENSG00000133641	C12orf29
chr12	88442794	88535993	-	ENSG00000198707	CEP290
chr12	88536073	88593664	+	ENSG00000139324	TMTC3
chr12	88885885	88974628	-	ENSG00000049130	KITLG
chr12	89741050	89747048	-	ENSG00000139318	DUSP6
chr12	89813495	89919801	-	ENSG00000139323	POC1B
chr12	89913185	89920039	-	ENSG00000259075	POC1B-GALNT4
chr12	89913185	89918583	-	ENSG00000257594	GALNT4
chr12	89981828	90103077	-	ENSG00000070961	ATP2B1
chr12	91299399	91348953	-	ENSG00000197651	C12orf12
chr12	91357456	91398803	-	ENSG00000083782	EPYC
chr12	91444268	91451760	-	ENSG00000139330	KERA
chr12	91496406	91505608	-	ENSG00000139329	LUM
chr12	91539025	91576900	-	ENSG00000011465	DCN
chr12	92378756	92536690	-	ENSG00000257242	RP11-24B21.1
chr12	92536286	92539673	-	ENSG00000133639	BTG1
chr12	92813870	92821924	-	ENSG00000205057	CLLU1OS
chr12	92815307	92824778	+	ENSG00000257127	CLLU1
chr12	93096619	93102325	+	ENSG00000214215	C12orf74
chr12	93115281	93166231	+	ENSG00000187510	PLEKHG7
chr12	93164413	93323107	-	ENSG00000102189	EEA1
chr12	93568142	93575608	+	ENSG00000258171	RP11-511B23.3
chr12	93771659	93797024	+	ENSG00000173598	NUDT4
chr12	93799449	93836038	-	ENSG00000177889	UBE2N
chr12	93861264	93897545	+	ENSG00000198015	MRPL42
chr12	93963590	93977263	+	ENSG00000120833	SOCS2
chr12	94071151	94288616	+	ENSG00000169372	CRADD
chr12	94542499	94701451	+	ENSG00000136040	PLXNC1
chr12	94671534	94676620	-	ENSG00000258365	RP11-1105G2.3
chr12	94700225	94853764	-	ENSG00000173588	CCDC41
chr12	94960900	95044338	-	ENSG00000057704	TMCC3
chr12	95290831	95397546	-	ENSG00000184752	NDUFA12
chr12	95415669	95467479	-	ENSG00000120798	NR2C1
chr12	95470525	95611258	-	ENSG00000180263	FGD6
chr12	95611522	95696566	+	ENSG00000028203	VEZT
chr12	95770984	95774672	-	ENSG00000258247	RP11-167N24.6
chr12	95867296	95909615	+	ENSG00000111142	METAP2
chr12	95910336	95945266	-	ENSG00000136014	USP44
chr12	96051583	96184930	-	ENSG00000074527	NTN4
chr12	96196875	96217085	+	ENSG00000258292	RP11-536G4.1
chr12	96252706	96297606	+	ENSG00000139343	SNRPF
chr12	96260826	96336752	-	ENSG00000165972	CCDC38
chr12	96337071	96362370	+	ENSG00000139344	AMDHD1
chr12	96366440	96390143	-	ENSG00000084110	HAL
chr12	96394606	96437298	-	ENSG00000111144	LTA4H
chr12	96588160	96663613	+	ENSG00000111145	ELK3
chr12	96672039	96794338	-	ENSG00000059758	CDK17
chr12	96883349	97269333	+	ENSG00000188596	C12orf63
chr12	97301001	97347129	+	ENSG00000139350	NEDD1
chr12	98879322	98897633	-	ENSG00000245017	RP11-181C3.1
chr12	98909290	98944157	+	ENSG00000120802	TMPO
chr12	98987369	98995946	+	ENSG00000075415	SLC25A3
chr12	99007183	99038891	-	ENSG00000166130	IKBIP
chr12	99038919	99129204	+	ENSG00000120868	APAF1
chr12	99120235	100378432	-	ENSG00000185046	ANKS1B
chr12	100041531	100043824	+	ENSG00000180219	FAM71C
chr12	100422233	100536626	-	ENSG00000111647	UHRF1BP1L
chr12	100592900	100635643	+	ENSG00000075089	ACTR6
chr12	100597447	100660857	-	ENSG00000166153	DEPDC4
chr12	100660918	100735502	+	ENSG00000136021	SCYL2
chr12	100750857	100815808	+	ENSG00000179520	SLC17A8
chr12	100867486	100958191	+	ENSG00000012504	NR1H4
chr12	100967461	101022064	+	ENSG00000139354	GAS2L3
chr12	101111304	101522419	+	ENSG00000151572	ANO4
chr12	101549271	101604185	-	ENSG00000256870	SLC5A8
chr12	101673887	101780394	+	ENSG00000120800	UTP20
chr12	101786898	101801598	-	ENSG00000120805	ARL1
chr12	101869199	101880775	+	ENSG00000166211	SPIC
chr12	101962131	102079796	+	ENSG00000196091	MYBPC1
chr12	102090725	102137918	+	ENSG00000111666	CHPT1
chr12	102122426	102133250	-	ENSG00000139351	SYCP3
chr12	102139275	102224716	-	ENSG00000111670	GNPTAB
chr12	102271129	102405908	+	ENSG00000136048	DRAM1
chr12	102406705	102455927	-	ENSG00000120860	CCDC53
chr12	102467967	102513902	-	ENSG00000075188	NUP37
chr12	102513956	102591298	+	ENSG00000185480	C12orf48
chr12	102590237	102591623	-	ENSG00000183395	PMCH
chr12	102789645	102874423	-	ENSG00000017427	IGF1
chr12	103230663	103352188	-	ENSG00000171759	PAH
chr12	103351464	103354294	+	ENSG00000139352	ASCL1
chr12	103545620	103562087	+	ENSG00000257860	RP11-552I14.1
chr12	103631369	103889749	-	ENSG00000179088	C12orf42
chr12	103981051	104160505	+	ENSG00000136011	STAB2
chr12	104164231	104234975	-	ENSG00000111696	NT5DC3
chr12	104235229	104238442	+	ENSG00000257327	RP11-650K20.3
chr12	104323885	104347423	+	ENSG00000166598	HSP90B1
chr12	104343980	104359486	-	ENSG00000204954	C12orf73
chr12	104359582	104382652	+	ENSG00000139372	TDG
chr12	104382762	104457961	-	ENSG00000120820	GLT8D2
chr12	104458235	104498639	+	ENSG00000111727	HCFC2
chr12	104510855	104532067	-	ENSG00000120837	NFYB
chr12	104609557	104744061	+	ENSG00000198431	TXNRD1
chr12	104697517	104698980	+	ENSG00000255150	EID3
chr12	104849073	105155792	+	ENSG00000171310	CHST11
chr12	105196331	105352522	-	ENSG00000136052	SLC41A2
chr12	105380088	105443515	+	ENSG00000151131	C12orf45
chr12	105413568	105478355	-	ENSG00000136010	ALDH1L2
chr12	105501102	105562912	+	ENSG00000136051	KIAA1033
chr12	105567074	105630016	-	ENSG00000136044	APPL2
chr12	105629065	105789875	+	ENSG00000235162	C12orf75
chr12	106457118	106533811	-	ENSG00000074590	NUAK1
chr12	106631655	106698057	-	ENSG00000136026	CKAP4
chr12	106695707	106740793	+	ENSG00000166046	TCP11L2
chr12	106751436	106903976	+	ENSG00000013503	POLR3B
chr12	106889736	107168696	-	ENSG00000257545	RP11-144F15.1
chr12	106976685	107156581	+	ENSG00000111783	RFX4
chr12	107168373	107283090	+	ENSG00000111785	RIC8B
chr12	107349497	107372556	+	ENSG00000151135	C12orf23
chr12	107371069	107380944	-	ENSG00000120832	MTERFD3
chr12	107385142	107487607	-	ENSG00000008405	CRY1
chr12	107712190	108053419	+	ENSG00000151136	BTBD11
chr12	108079509	108106944	+	ENSG00000136045	PWP1
chr12	108126643	108155049	-	ENSG00000110851	PRDM4
chr12	108168162	108170421	+	ENSG00000187855	ASCL4
chr12	108523248	108644314	+	ENSG00000075035	WSCD2
chr12	108681821	108733118	-	ENSG00000174600	CMKLR1
chr12	108908962	108919614	+	ENSG00000198855	FICD
chr12	108916357	108955176	-	ENSG00000075856	SART3
chr12	108956358	108963160	+	ENSG00000136003	ISCU
chr12	108983622	108992096	-	ENSG00000183160	TMEM119
chr12	109015686	109027735	-	ENSG00000110876	SELPLG
chr12	109038885	109125372	-	ENSG00000110880	CORO1C
chr12	109176466	109251366	-	ENSG00000084112	SSH1
chr12	109252708	109294819	+	ENSG00000110887	DAO
chr12	109304658	109459045	-	ENSG00000166111	SVOP
chr12	109460894	109525831	+	ENSG00000135093	USP30
chr12	109525993	109531436	-	ENSG00000189046	ALKBH2
chr12	109535379	109548797	+	ENSG00000076248	UNG
chr12	109554400	109706031	+	ENSG00000076555	ACACB
chr12	109715784	109747025	-	ENSG00000139445	FOXN4
chr12	109826524	109893328	+	ENSG00000174527	MYO1H
chr12	109886461	109915349	-	ENSG00000110906	KCTD10
chr12	109915207	109974507	+	ENSG00000151148	UBE3B
chr12	109993255	110011679	-	ENSG00000139428	MMAB
chr12	110011060	110035067	+	ENSG00000110921	MVK
chr12	110152033	110208312	+	ENSG00000139438	C12orf34
chr12	110220890	110271212	-	ENSG00000111199	TRPV4
chr12	110288959	110318293	-	ENSG00000139433	GLTP
chr12	110338069	110421646	+	ENSG00000139437	TCHP
chr12	110367607	110434194	-	ENSG00000139436	GIT2
chr12	110436991	110477568	+	ENSG00000076513	ANKRD13A
chr12	110465521	110511491	-	ENSG00000174456	C12orf76
chr12	110562140	110656602	+	ENSG00000122970	IFT81
chr12	110718561	110788898	+	ENSG00000174437	ATP2A2
chr12	110810705	110841535	-	ENSG00000196510	ANAPC7
chr12	110825268	110883353	-	ENSG00000258210	RP11-478C19.2
chr12	110872630	110888227	-	ENSG00000111229	ARPC3
chr12	110890289	110907019	-	ENSG00000111231	GPN3
chr12	110906169	110928190	+	ENSG00000204856	C12orf24
chr12	110928902	110939922	-	ENSG00000111237	VPS29
chr12	110939460	110969891	+	ENSG00000151164	RAD9B
chr12	110969120	111021125	-	ENSG00000196850	PPTC7
chr12	111051832	111087235	+	ENSG00000204852	TCTN1
chr12	111065646	111142755	-	ENSG00000122986	HVCN1
chr12	111157485	111180744	-	ENSG00000186298	PPP1CC
chr12	111284573	111345339	+	ENSG00000173093	CCDC63
chr12	111348638	111358526	-	ENSG00000111245	MYL2
chr12	111471828	111788358	+	ENSG00000111249	CUX2
chr12	111798339	111806925	-	ENSG00000198324	FAM109A
chr12	111843752	111889427	+	ENSG00000111252	SH2B3
chr12	111890018	112037480	-	ENSG00000204842	ATXN2
chr12	112080797	112123790	-	ENSG00000089234	BRAP
chr12	112123857	112194903	+	ENSG00000111271	ACAD10
chr12	112193470	112229222	+	ENSG00000257767	RP11-162P23.2
chr12	112204691	112247782	+	ENSG00000111275	ALDH2
chr12	112279782	112334343	+	ENSG00000089022	MAPKAPK5
chr12	112369102	112450935	-	ENSG00000198270	TMEM116
chr12	112451120	112461255	+	ENSG00000089248	ERP29
chr12	112464500	112546826	-	ENSG00000111300	NAA25
chr12	112563305	112591407	+	ENSG00000135148	TRAFD1
chr12	112597992	112819896	-	ENSG00000173064	C12orf51
chr12	112842994	112856642	-	ENSG00000089009	RPL6
chr12	112856155	112947717	+	ENSG00000179295	PTPN11
chr12	113008184	113336686	+	ENSG00000089169	RPH3A
chr12	113344582	113369991	+	ENSG00000089127	OAS1
chr12	113376157	113411054	+	ENSG00000111331	OAS3
chr12	113416200	113449528	+	ENSG00000111335	OAS2
chr12	113494514	113535833	+	ENSG00000135144	DTX1
chr12	113536624	113574044	-	ENSG00000111344	RASAL1
chr12	113587663	113597081	+	ENSG00000186710	CCDC42B
chr12	113594979	113623284	-	ENSG00000123064	DDX54
chr12	113623331	113630173	+	ENSG00000139405	C12orf52
chr12	113633246	113658899	-	ENSG00000166578	IQCD
chr12	113658855	113736390	+	ENSG00000186815	TPCN1
chr12	113736564	113797298	-	ENSG00000089060	SLC24A6
chr12	113796371	113827203	+	ENSG00000151176	PLBD2
chr12	113830250	113841693	-	ENSG00000135094	SDS
chr12	113836320	113864106	-	ENSG00000257606	RP11-303O9.2
chr12	113860042	113876081	+	ENSG00000139410	SDSL
chr12	113899838	113910085	-	ENSG00000089116	LHX5
chr12	114254543	114404176	-	ENSG00000122965	RBM19
chr12	114791736	114846247	-	ENSG00000089225	TBX5
chr12	115108059	115121969	-	ENSG00000135111	TBX3
chr12	115800817	115802550	+	ENSG00000257726	RP11-116D17.1
chr12	116395711	116715143	-	ENSG00000123066	MED13L
chr12	116997186	117014425	+	ENSG00000171471	MAP1LC3B2
chr12	117153593	117175875	-	ENSG00000111412	C12orf49
chr12	117176096	117291436	+	ENSG00000135119	RNFT2
chr12	117298932	117319232	-	ENSG00000135116	HRK
chr12	117348761	117470180	+	ENSG00000174989	FBXW8
chr12	117476728	117537284	-	ENSG00000088992	TESC
chr12	117581146	117628336	-	ENSG00000135108	FBXO21
chr12	117636114	117889975	-	ENSG00000089250	NOS1
chr12	117890817	118406788	-	ENSG00000171435	KSR2
chr12	118451393	118470935	+	ENSG00000111445	RFC5
chr12	118470712	118500235	-	ENSG00000176871	WSB2
chr12	118501398	118573831	-	ENSG00000176834	VSIG10
chr12	118573663	118583389	+	ENSG00000089220	PEBP1
chr12	118587606	118810750	-	ENSG00000135090	TAOK3
chr12	118814185	118855840	+	ENSG00000111707	SUDS3
chr12	119419300	119600856	+	ENSG00000139767	SRRM4
chr12	119616447	119658936	+	ENSG00000152137	HSPB8
chr12	119772517	119978852	+	ENSG00000183273	CCDC60
chr12	120031264	120079363	+	ENSG00000224982	TMEM233
chr12	120105558	120119435	+	ENSG00000111725	PRKAB1
